"chromosome","position","id"
14,105776429,"rs2009068"
14,105817744,"rs10148241"
14,105866868,"rs11160885"
14,105910125,"rs2854768"
14,105921726,"rs11846767"
14,105926025,"rs1985553"
14,105998728,"rs34799380"
14,106017831,"rs58133442"
14,106069972,"rs35975185"
14,106190768,"rs34456797"
14,106202634,"rs72695960"
14,106241661,"rs76686545"
14,106274306,"rs10148452"
14,106365722,"rs145573650"
14,106366134,"rs113247249"
14,106398413,"rs2427698"
14,106406326,"rs145571480"
14,106463890,"rs34203162"
14,106525404,"rs72684959"
14,106540248,"rs34793466"
14,106559685,"rs12881107"
14,106576009,"rs2919820"
14,106629582,"rs11160999"
14,106631856,"rs2015469"
14,106635290,"rs7150535"
14,106675273,"rs149638514"
14,106698666,"rs2078689"
14,106704672,"rs7145100"
14,106715150,"rs4448834"
14,106780145,"rs113844840"
15,19957375,"rs7497085"
15,19973034,"rs2301538"
15,20050806,"rs201280811"
15,20323415,"rs4114751"
15,20331425,"rs71466693"
15,20664859,"rs71399685"
15,20734177,"rs71470500"
15,20968057,"rs145865313"
15,20987722,"rs191402384"
15,20993622,"rs28417494"
15,21295653,"rs4383099"
15,21889912,"rs2343910"
15,22075901,"rs1820858"
15,22084805,"rs62006704"
15,22136284,"rs4332710"
15,22144539,"rs138994226"
15,22176109,"rs34132032"
15,22254431,"rs117437060"
15,22634623,"rs146791677"
15,22639256,"rs8031088"
15,22694663,"rs140399879"
15,22741399,"rs144278477"
15,22754038,"rs75490671"
15,22766417,"rs56788234"
15,22861599,"rs34811182"
15,22878146,"rs4778455"
15,22979456,"rs141172742"
15,22998506,"rs57620401"
15,23004805,"rs3812920"
15,23014589,"rs142702579"
15,23181605,"rs145557440"
15,23209668,"rs141327389"
15,23411376,"rs4778527"
15,23462132,"rs7177033"
15,23537847,"rs4778558"
15,23564728,"rs6576457"
15,23617437,"rs111506801"
15,23629997,"rs56730421"
15,23643743,"rs8920"
15,23700019,"rs2215753"
15,23814648,"rs60695750"
15,23857639,"rs4030474"
15,23886166,"rs8025567"
15,23893157,"rs10162946"
15,23946132,"rs12050705"
15,23967241,"rs4290438"
15,23981234,"rs61011240"
15,24000312,"rs7175410"
15,24005294,"rs12591082"
15,24022431,"rs57159830"
15,24023925,"rs2883339"
15,24029244,"rs328641"
15,24096682,"rs2883512"
15,24098958,"rs7173162"
15,24103207,"rs12905048"
15,24103516,"rs11854201"
15,24128297,"rs62127773"
15,24175671,"rs28361980"
15,24182350,"rs12594744"
15,24182496,"rs7174344"
15,24190740,"rs8034038"
15,24240826,"rs12592033"
15,24244297,"rs35104833"
15,24245290,"rs150904324"
15,24317942,"rs13379907"
15,24326909,"rs7177735"
15,24338345,"rs11857802"
15,24368576,"rs6576298"
15,24404564,"rs7495003"
15,24468388,"rs150192317"
15,24545968,"rs12902323"
15,24558058,"rs7162103"
15,24558822,"rs59783776"
15,24561375,"rs12592029"
15,24579294,"rs34804878"
15,24586966,"rs28786136"
15,24588488,"rs7495125"
15,24639370,"rs142877050"
15,24655013,"rs34962209"
15,24683787,"rs79117078"
15,24782952,"rs35542958"
15,24802305,"rs12914023"
15,24820149,"rs8034612"
15,24843067,"rs12437599"
15,24918382,"rs12443051"
15,24918624,"rs189055823"
15,24934647,"rs671362"
15,25043397,"rs2554438"
15,25119647,"rs691"
15,25143119,"rs2355846"
15,25170909,"rs2009259"
15,25194818,"rs80102683"
15,25214795,"rs2739786"
15,25345009,"rs12443207"
15,25367237,"rs200600854"
15,25460905,"rs4012492"
15,25589827,"rs7177211"
15,25594248,"rs17734670"
15,25602243,"rs1484978"
15,25605063,"rs4906730"
15,25642158,"rs28692929"
15,25699023,"rs11161208"
15,25719478,"rs2014016"
15,25799686,"rs11161219"
15,25905335,"rs76215143"
15,25915144,"rs7183496"
15,25940965,"rs59202625"
15,25973930,"rs34795532"
15,25974192,"rs199763093"
15,26040868,"rs28822196"
15,26091656,"rs8029223"
15,26111580,"rs8037563"
15,26332931,"rs6576563"
15,26341929,"rs7163468"
15,26396130,"rs6576571"
15,26398825,"rs147292440"
15,26418670,"rs1426900"
15,26445252,"rs12437661"
15,26490557,"rs12904459"
15,26508410,"rs2114482"
15,26621948,"rs35149010"
15,26667529,"rs17646800"
15,26668442,"rs989856"
15,26805892,"rs8040103"
15,26829345,"rs7496183"
15,26874326,"rs77522906"
15,26975633,"rs2889392"
15,26977676,"rs12902711"
15,27141292,"rs199885751"
15,27209333,"rs4887528"
15,27299713,"rs4600441"
15,27374070,"rs9708085"
15,27391806,"rs72705714"
15,27469484,"rs142699227"
15,27523640,"rs3097498"
15,27584926,"rs3098536"
15,27634311,"rs13329160"
15,27654458,"rs3101665"
15,27655469,"rs72705074"
15,27690743,"rs3101645"
15,27734420,"rs1603781"
15,27735437,"rs11633077"
15,27826761,"rs202163577"
15,27851906,"rs1004612"
15,27907451,"rs2594911"
15,27938355,"rs1349104"
15,27963287,"rs7165923"
15,28128865,"rs3935591"
15,28195140,"rs6497287"
15,28319577,"rs138049307"
15,28791593,"rs117865123"
15,28877468,"rs36131253"
15,28893667,"rs148817547"
15,28950597,"rs112241156"
15,28958530,"rs57578006"
15,29027694,"rs7174735"
15,29162430,"rs2336957"
15,29179135,"rs12594593"
15,29326255,"rs1093539"
15,29373114,"rs8037927"
15,29413252,"rs555872"
15,29746494,"rs72719058"
15,29995789,"rs4779475"
15,30017496,"rs7497631"
15,30522621,"rs145553124"
15,30628715,"rs28733411"
15,30680932,"rs8026696"
15,30734093,"rs8031106"
15,30873806,"rs62000188"
15,30951071,"rs2959055"
15,30959444,"rs2959054"
15,30971524,"rs1404469"
15,30996395,"rs35971048"
15,31049569,"rs10162957"
15,31063620,"rs7166442"
15,31072454,"rs28878478"
15,31089312,"rs9302157"
15,31190083,"rs2879265"
15,31229461,"rs2289126"
15,31263597,"rs10083688"
15,31337818,"rs11853926"
15,31404732,"rs12441765"
15,31407247,"rs12148909"
15,31448315,"rs13379570"
15,31466665,"rs4414458"
15,31486191,"rs76265931"
15,31570233,"rs12915326"
15,31610910,"rs8023394"
15,31634692,"rs12913322"
15,31639834,"rs4369619"
15,31640661,"rs4779908"
15,31641669,"rs7165528"
15,31664114,"rs7402328"
15,31713999,"rs12591466"
15,31929915,"rs55737172"
15,31931646,"rs67399209"
15,31998393,"rs1304397"
15,32005968,"rs7178622"
15,32008031,"rs4268715"
15,32027305,"rs11631630"
15,32040249,"rs1606659"
15,32356657,"rs190656869"
15,32521831,"rs7403135"
15,32562987,"rs139200013"
15,32580776,"rs182017145"
15,32695936,"rs7494781"
15,32703562,"rs1124774"
15,32747442,"rs7496581"
15,32761200,"rs2697936"
15,32761401,"rs2600525"
15,32762712,"rs7179954"
15,32764864,"rs10540386"
15,32804438,"rs200385650"
15,32858958,"rs4780050"
15,32866584,"rs8038990"
15,32894319,"rs7165928"
15,32918599,"rs10152541"
15,32959525,"rs6494794"
15,32987787,"rs2053873"
15,33003922,"rs80226163"
15,33035083,"rs11072137"
15,33041740,"rs343898"
15,33053674,"rs343913"
15,33088783,"rs2291066"
15,33095503,"rs2604168"
15,33115270,"rs11072234"
15,33127275,"rs1542375"
15,33137566,"rs2468744"
15,33260725,"rs12900438"
15,33268841,"rs7171569"
15,33284134,"rs11632527"
15,33308228,"rs2676075"
15,33328897,"rs2670955"
15,33337108,"rs35761766"
15,33389744,"rs2676051"
15,33409346,"rs35423415"
15,33458201,"rs930300"
15,33463176,"rs2676095"
15,33521121,"rs142971356"
15,33557016,"rs8040445"
15,33565095,"rs201502031"
15,33576643,"rs143796395"
15,33595085,"rs34529856"
15,33598400,"rs57852329"
15,33599453,"rs624342"
15,33605719,"rs7496234"
15,33611780,"rs28733013"
15,33666166,"rs4779629"
15,33685470,"rs141657190"
15,33694546,"rs34090098"
15,33710819,"rs2088141"
15,33716583,"rs145264686"
15,33741838,"rs72713298"
15,33758908,"rs12899292"
15,33881864,"rs7163545"
15,33937079,"rs647051"
15,34009562,"rs7170890"
15,34027839,"rs201534337"
15,34047306,"rs59502570"
15,34052698,"rs2576307"
15,34146374,"rs12594077"
15,34177198,"rs8025406"
15,34193545,"rs12904036"
15,34227361,"rs8035954"
15,34291490,"rs347812"
15,34298342,"rs347843"
15,34304599,"rs347851"
15,34332146,"rs16959014"
15,34334605,"rs16959021"
15,34375907,"rs7169940"
15,34451059,"rs7167864"
15,34457539,"rs201206272"
15,34477792,"rs62006195"
15,34524904,"rs181467828"
15,34567768,"rs3866558"
15,34590673,"rs141611525"
15,34596637,"rs150713503"
15,34631245,"rs11634852"
15,34641917,"rs62006067"
15,34658699,"rs17236974"
15,34715173,"rs608719"
15,34757165,"rs4923763"
15,34815489,"rs1026240"
15,35020729,"rs73377007"
15,35122347,"rs8023683"
15,35127367,"rs4924550"
15,35168723,"rs12917029"
15,35599565,"rs59367508"
15,35787416,"rs1587290"
15,35791699,"rs12438153"
15,35800060,"rs7176256"
15,35836100,"rs2683126"
15,35850747,"rs2646766"
15,35855762,"rs200075376"
15,35982954,"rs11073136"
15,35989088,"rs34377480"
15,36019103,"rs9302313"
15,36050576,"rs17536109"
15,36105237,"rs11073149"
15,36182349,"rs11636623"
15,36189269,"rs1018325"
15,36376706,"rs77527069"
15,36426759,"rs4294772"
15,36522779,"rs12438049"
15,36554171,"rs12441783"
15,36584557,"rs7359219"
15,36625293,"rs7173831"
15,36739742,"rs12595466"
15,36752920,"rs12440276"
15,36762641,"rs8042454"
15,36792833,"rs8042057"
15,36856150,"rs113821424"
15,36934423,"rs12148292"
15,36970481,"rs1037308"
15,36972698,"rs1194768"
15,36982161,"rs1589660"
15,37000733,"rs12914273"
15,37058942,"rs10706699"
15,37174772,"rs7170544"
15,37178432,"rs11854343"
15,37203028,"rs1533673"
15,37254520,"rs73383832"
15,37341972,"rs34754201"
15,37379349,"rs144376940"
15,37384106,"rs652798"
15,37511967,"rs1902623"
15,37522504,"rs7178274"
15,37552716,"rs4457951"
15,37662107,"rs113452507"
15,37663627,"rs36144953"
15,37665569,"rs1603745"
15,37775028,"rs12385967"
15,37800707,"rs34987204"
15,37829289,"rs4924193"
15,37956339,"rs2959340"
15,38012101,"rs8030418"
15,38028732,"rs4924211"
15,38049066,"rs11632429"
15,38121784,"rs34508211"
15,38136838,"rs62003350"
15,38272083,"rs8032426"
15,38361888,"rs77508945"
15,38381219,"rs58211260"
15,38429023,"rs4923796"
15,38480742,"rs36016435"
15,38681649,"rs9920795"
15,38706547,"rs35184593"
15,38722712,"rs11634464"
15,38799114,"rs2958306"
15,38820500,"rs2725802"
15,38937409,"rs8026102"
15,39205791,"rs17684646"
15,39210181,"rs143848728"
15,39246422,"rs1505280"
15,39275103,"rs11637020"
15,39347001,"rs11634776"
15,39618229,"rs10152640"
15,39626974,"rs59226529"
15,39635881,"rs11852591"
15,39646861,"rs7176721"
15,39660054,"rs11631570"
15,39709194,"rs8041266"
15,39713718,"rs937962"
15,39715449,"rs16969680"
15,39776126,"rs200225982"
15,39889607,"rs28376567"
15,39962851,"rs502720"
15,39967302,"rs522933"
15,39973597,"rs2307105"
15,39976342,"rs12441486"
15,39979946,"rs7175589"
15,40041153,"rs62004114"
15,40075005,"rs28740997"
15,40090239,"rs10518679"
15,40244127,"rs62020052"
15,40264483,"rs7162809"
15,40279990,"rs11857340"
15,40408283,"rs68169695"
15,40425193,"rs8040128"
15,40786241,"rs12912147"
15,41145407,"rs7180853"
15,41172796,"rs73396340"
15,41188989,"rs111829098"
15,41322422,"rs7163989"
15,41377987,"rs7168002"
15,41387486,"rs12900702"
15,41460124,"rs201575441"
15,41492242,"rs1757462"
15,41532837,"rs12906097"
15,41546527,"rs1757461"
15,41684181,"rs201192267"
15,41690779,"rs7175318"
15,41744213,"rs2695170"
15,41825924,"rs3179542"
15,41879967,"rs1197686"
15,41945686,"rs1648854"
15,41976371,"rs72726045"
15,42040826,"rs4924609"
15,42050730,"rs17690068"
15,42057814,"rs16972565"
15,42071688,"rs1712402"
15,42117103,"rs800720"
15,42118780,"rs1668550"
15,42119235,"rs1668549"
15,42126910,"rs58555641"
15,42129520,"rs199683140"
15,42355763,"rs112317950"
15,42443852,"rs62022310"
15,42494945,"rs1900921"
15,42719996,"rs3199486"
15,42884121,"rs9806175"
15,43158002,"rs1834642"
15,43266177,"rs579651"
15,43325294,"rs956391"
15,43406403,"rs1837960"
15,43467355,"rs12906481"
15,43628765,"rs28704825"
15,43984356,"rs2412849"
15,44218336,"rs7164818"
15,44223062,"rs2696087"
15,44845273,"rs111864456"
15,44858999,"rs2470906"
15,44987867,"rs117478832"
15,45012137,"rs28790104"
15,45028462,"rs111958214"
15,45093297,"rs4775744"
15,45142294,"rs2292464"
15,45246938,"rs11636018"
15,45424223,"rs2461706"
15,45576509,"rs59574269"
15,45642641,"rs607594"
15,45691829,"rs62008320"
15,45736431,"rs79348165"
15,45767238,"rs28567025"
15,45832964,"rs12708406"
15,45920673,"rs1918505"
15,45965078,"rs28379620"
15,46013699,"rs35121143"
15,46243691,"rs58687316"
15,46256425,"rs7173441"
15,46336995,"rs11858584"
15,46411377,"rs1385072"
15,46428016,"rs149026222"
15,46430727,"rs4775430"
15,46458710,"rs28712351"
15,46523850,"rs701455"
15,46543705,"rs7163960"
15,46588605,"rs28580023"
15,46644608,"rs201419152"
15,46733203,"rs12438563"
15,46922010,"rs11637312"
15,47001092,"rs4644810"
15,47020246,"rs28888744"
15,47043250,"rs1515745"
15,47068473,"rs690217"
15,47131900,"rs56328904"
15,47275535,"rs8040886"
15,47367674,"rs200328753"
15,47453297,"rs7171859"
15,47478117,"rs17314486"
15,47506598,"rs60103248"
15,47766286,"rs201927940"
15,47804919,"rs477077"
15,47808683,"rs17333526"
15,47816614,"rs72735882"
15,47847104,"rs579314"
15,47850805,"rs10775136"
15,47886401,"rs607048"
15,47927792,"rs2924561"
15,48227734,"rs12907018"
15,48275279,"rs6493316"
15,48360909,"rs4775751"
15,48407905,"rs2899417"
15,48442247,"rs2278185"
15,48504139,"rs12904033"
15,48518301,"rs7184016"
15,48569089,"rs11854943"
15,48874884,"rs8025229"
15,48889128,"rs62010862"
15,48925769,"rs4774529"
15,49002884,"rs140392428"
15,49017952,"rs2305195"
15,49025560,"rs7164309"
15,49340058,"rs9806776"
15,49416512,"rs1904316"
15,49507817,"rs60882143"
15,49514230,"rs147383347"
15,49547332,"rs4619340"
15,49633048,"rs8025270"
15,49703845,"rs142273365"
15,49710263,"rs1484553"
15,49743084,"rs78941220"
15,49805662,"rs2452533"
15,49815578,"rs2452535"
15,49831497,"rs12911756"
15,49844111,"rs60020506"
15,49851837,"rs28369666"
15,49856206,"rs68050343"
15,49861472,"rs10152820"
15,49913043,"rs28837213"
15,50058486,"rs11070743"
15,50106813,"rs56757311"
15,50127477,"rs6493403"
15,50148707,"rs11635737"
15,50173464,"rs141642617"
15,50183529,"rs72737046"
15,50204044,"rs12438280"
15,50211943,"rs7182507"
15,50364376,"rs7182201"
15,50373544,"rs201918652"
15,50622622,"rs600724"
15,50712979,"rs12915606"
15,50861599,"rs71471522"
15,50898630,"rs1147133"
15,50966463,"rs7181081"
15,51082813,"rs11636974"
15,51133471,"rs4775917"
15,51213795,"rs4774583"
15,51221724,"rs6493488"
15,51299006,"rs730154"
15,51307155,"rs12900137"
15,51321613,"rs1004982"
15,51605628,"rs12441969"
15,51625013,"rs4775967"
15,51645951,"rs200087167"
15,51670494,"rs2607115"
15,51764177,"rs9944235"
15,51819930,"rs60329909"
15,51836736,"rs199739427"
15,52099708,"rs17650082"
15,52131005,"rs2435086"
15,52230812,"rs8043150"
15,52356714,"rs11853452"
15,52405617,"rs1669877"
15,52450076,"rs2049519"
15,52454582,"rs80179624"
15,52474740,"rs186177923"
15,52484703,"rs2462857"
15,52561230,"rs1568954"
15,52614650,"rs4636853"
15,52691758,"rs8040807"
15,52736765,"rs28865072"
15,52743157,"rs2440339"
15,52767485,"rs7172228"
15,52773600,"rs2440325"
15,52882988,"rs4776079"
15,52906802,"rs4553570"
15,52941910,"rs11070941"
15,53071615,"rs405051"
15,53088519,"rs201324293"
15,53095776,"rs12911377"
15,53097519,"rs12913415"
15,53191280,"rs1912650"
15,53257815,"rs692768"
15,53293609,"rs1386167"
15,53299746,"rs11630090"
15,53386804,"rs1038552"
15,53493777,"rs952994"
15,53578133,"rs2171479"
15,53602215,"rs1906393"
15,53608470,"rs76205146"
15,53640809,"rs17549560"
15,53712519,"rs146526405"
15,53829433,"rs35069184"
15,53854738,"rs12905093"
15,53902691,"rs2616898"
15,53932755,"rs56000866"
15,53935166,"rs2248703"
15,53946765,"rs62010936"
15,53952954,"rs752475"
15,53997191,"rs11856192"
15,54136655,"rs8040583"
15,54166631,"rs72746097"
15,54246876,"rs7163249"
15,54252420,"rs11071064"
15,54316715,"rs11853791"
15,54328070,"rs57216569"
15,54344333,"rs8030739"
15,54355557,"rs12899913"
15,54356581,"rs35334291"
15,54362561,"rs1511789"
15,54480412,"rs12439078"
15,54505648,"rs141854812"
15,54550823,"rs11071087"
15,54554329,"rs62022208"
15,54584013,"rs2681954"
15,54590626,"rs6493691"
15,54635649,"rs72740053"
15,54660905,"rs2078426"
15,54688618,"rs4539545"
15,54705627,"rs7170023"
15,54754536,"rs28872806"
15,54766093,"rs2263565"
15,54807782,"rs2695681"
15,54813156,"rs2651743"
15,54818877,"rs1159893"
15,54856089,"rs12911624"
15,54856910,"rs79005734"
15,54971774,"rs199709560"
15,54987052,"rs1994890"
15,55014351,"rs79335441"
15,55044055,"rs11632529"
15,55046452,"rs7166883"
15,55054448,"rs8043363"
15,55100984,"rs7175635"
15,55156127,"rs28788612"
15,55206637,"rs28530662"
15,55212737,"rs6493771"
15,55246428,"rs200889020"
15,55257362,"rs11630859"
15,55314664,"rs8039771"
15,55352066,"rs12101327"
15,55354002,"rs200366187"
15,55375270,"rs147348500"
15,55413781,"rs111960166"
15,55437368,"rs7181226"
15,55608923,"rs78364795"
15,55693602,"rs9920680"
15,55757275,"rs200506160"
15,55779125,"rs4630493"
15,55792434,"rs12902654"
15,55796510,"rs933999"
15,55803536,"rs56014318"
15,55904803,"rs10518827"
15,55963390,"rs28778631"
15,55973633,"rs79078233"
15,55981247,"rs8029247"
15,55991528,"rs12911653"
15,56011938,"rs62046384"
15,56025590,"rs11631645"
15,56034761,"rs11071239"
15,56152182,"rs150235055"
15,56216796,"rs11632619"
15,56230953,"rs12594121"
15,56251347,"rs2718930"
15,56390625,"rs62022122"
15,56470707,"rs1711483"
15,56522973,"rs9972333"
15,56525578,"rs703240"
15,56549439,"rs9920264"
15,56593970,"rs28805712"
15,56661541,"rs8043223"
15,56768153,"rs151331337"
15,56838673,"rs28736360"
15,56855135,"rs72747165"
15,56952183,"rs151264562"
15,56960660,"rs2111892"
15,56976714,"rs1642936"
15,57127713,"rs11071307"
15,57210748,"rs7180513"
15,57235847,"rs56393023"
15,57268688,"rs6493907"
15,57380062,"rs1664467"
15,57397101,"rs1664447"
15,57418856,"rs7494888"
15,57499931,"rs932029"
15,57517926,"rs142720300"
15,57530423,"rs4774957"
15,57554507,"rs2932208"
15,57570740,"rs28817334"
15,57582604,"rs77977320"
15,57616766,"rs117944608"
15,57648953,"rs2256296"
15,57839275,"rs12324761"
15,57863150,"rs10518943"
15,57867183,"rs4774996"
15,57874668,"rs9920140"
15,57883079,"rs873393"
15,58085593,"rs79716861"
15,58206019,"rs74793808"
15,58272899,"rs4542601"
15,58274516,"rs62001668"
15,58278855,"rs79931428"
15,58283459,"rs59279085"
15,58345108,"rs68077377"
15,58378697,"rs4775039"
15,58423844,"rs792902"
15,58462432,"rs7172556"
15,58497330,"rs55995747"
15,58535423,"rs17301822"
15,58707240,"rs8023946"
15,58772765,"rs17301982"
15,58866123,"rs12440904"
15,58933785,"rs7182662"
15,59076310,"rs4775115"
15,59212991,"rs7165001"
15,59313332,"rs28516046"
15,59365071,"rs11855765"
15,59390293,"rs71480523"
15,59396460,"rs57822978"
15,59465127,"rs12443197"
15,59472506,"rs4775171"
15,59626299,"rs61583608"
15,59680172,"rs6151510"
15,59725355,"rs8031772"
15,59920354,"rs12148439"
15,59977907,"rs1469277"
15,60077793,"rs8030369"
15,60263835,"rs16942372"
15,60341946,"rs7170421"
15,60361005,"rs17845226"
15,60401616,"rs2414674"
15,60540819,"rs3905275"
15,60574168,"rs28540598"
15,60632197,"rs11639055"
15,60661242,"rs8037841"
15,60665048,"rs41356552"
15,60876309,"rs200042845"
15,60927581,"rs56241653"
15,60970763,"rs72752790"
15,61061342,"rs8029226"
15,61088079,"rs17204848"
15,61102032,"rs893287"
15,61112082,"rs58612728"
15,61123850,"rs782936"
15,61130731,"rs7162255"
15,61145562,"rs1550223"
15,61150250,"rs10519113"
15,61188902,"rs17204959"
15,61284917,"rs4350520"
15,61295795,"rs74018538"
15,61324140,"rs4775384"
15,61360290,"rs143655490"
15,61377474,"rs7164526"
15,61384700,"rs8036053"
15,61395969,"rs4297629"
15,61408716,"rs7181076"
15,61413456,"rs12905050"
15,61448575,"rs7179123"
15,61473268,"rs35936958"
15,61487365,"rs7168708"
15,61526521,"rs8042548"
15,61590566,"rs35938065"
15,61602911,"rs7173319"
15,61621835,"rs11632744"
15,61801770,"rs7162205"
15,62037668,"rs11632842"
15,62095391,"rs4775460"
15,62197614,"rs11071661"
15,62247581,"rs2611797"
15,62333650,"rs2939543"
15,62356466,"rs34418957"
15,62390946,"rs2456932"
15,62411689,"rs2459899"
15,62460783,"rs1066674"
15,62556568,"rs7183349"
15,62621931,"rs4774443"
15,62674591,"rs199763435"
15,62770702,"rs938981"
15,62776188,"rs11853366"
15,62817374,"rs16945790"
15,62900792,"rs12439791"
15,62921657,"rs10519186"
15,62928100,"rs17744339"
15,62989347,"rs1489316"
15,62998384,"rs34642222"
15,63063671,"rs8042050"
15,63086053,"rs8027272"
15,63103649,"rs199823434"
15,63105425,"rs34607951"
15,63117065,"rs2652795"
15,63147380,"rs201444527"
15,63234962,"rs62012880"
15,63270590,"rs34042243"
15,63300598,"rs7166881"
15,63450998,"rs11637075"
15,63451753,"rs7177300"
15,63512507,"rs11629641"
15,63602209,"rs3934553"
15,63633518,"rs62012831"
15,63646833,"rs200434599"
15,63683490,"rs11635472"
15,63835769,"rs8040480"
15,63849457,"rs200769120"
15,63853299,"rs4380015"
15,63869325,"rs73446539"
15,63947707,"rs11852732"
15,64087505,"rs11636273"
15,64322824,"rs72757002"
15,64392005,"rs62022712"
15,64607854,"rs201083153"
15,64727058,"rs11629484"
15,64870574,"rs12439917"
15,64890628,"rs11636947"
15,64956344,"rs11637896"
15,65105009,"rs2919338"
15,65295390,"rs11071836"
15,65326193,"rs7162046"
15,65372160,"rs67418059"
15,65527173,"rs352490"
15,65552290,"rs112188716"
15,65605524,"rs35241445"
15,65688701,"rs1435125"
15,65762467,"rs7162974"
15,65783135,"rs1062198"
15,65796944,"rs2572206"
15,65907522,"rs113401607"
15,65932756,"rs75772934"
15,65966423,"rs28495830"
15,65968555,"rs333556"
15,66042758,"rs333597"
15,66080284,"rs62011777"
15,66186029,"rs11636260"
15,66187877,"rs899079"
15,66228836,"rs6494559"
15,66236792,"rs4776766"
15,66242279,"rs7176609"
15,66246647,"rs56399421"
15,66324841,"rs72748369"
15,66345658,"rs11633335"
15,66351924,"rs62627278"
15,66438706,"rs17200970"
15,66522969,"rs6494578"
15,66597784,"rs113362370"
15,66673972,"rs8041475"
15,66687646,"rs10438350"
15,66697176,"rs11857194"
15,66729254,"rs8024229"
15,66745790,"rs55801424"
15,66819041,"rs17272228"
15,66847803,"rs9302239"
15,66852025,"rs8032077"
15,66856566,"rs12443265"
15,66915224,"rs924311"
15,67008839,"rs139808495"
15,67029217,"rs200026595"
15,67071234,"rs11632964"
15,67078029,"rs12901081"
15,67175589,"rs2118616"
15,67177229,"rs1470002"
15,67195210,"rs10438355"
15,67269259,"rs67872952"
15,67305680,"rs8038883"
15,67357816,"rs16950870"
15,67433174,"rs2414953"
15,67449542,"rs138368467"
15,67553684,"rs62015113"
15,67642115,"rs7169086"
15,67671698,"rs8029236"
15,67735188,"rs62015163"
15,67742909,"rs36114201"
15,67780042,"rs17244601"
15,67798084,"rs11635396"
15,67829089,"rs28539889"
15,67852335,"rs62016780"
15,67865542,"rs4306451"
15,67889641,"rs437221"
15,67920317,"rs112038455"
15,68022580,"rs4777016"
15,68340638,"rs4777041"
15,68398896,"rs4605110"
15,68405457,"rs12050670"
15,68560320,"rs2044342"
15,68563516,"rs79362505"
15,68725347,"rs34605864"
15,68736430,"rs8029056"
15,68801333,"rs2958401"
15,68890386,"rs2034712"
15,69025888,"rs416267"
15,69096080,"rs10851799"
15,69199127,"rs4116076"
15,69657176,"rs4777170"
15,69707093,"rs7496241"
15,69726650,"rs7176508"
15,69776064,"rs4776479"
15,69837095,"rs216119"
15,69846614,"rs304997"
15,69853871,"rs305010"
15,69863517,"rs72745878"
15,69886867,"rs1349680"
15,69942562,"rs2601905"
15,69954525,"rs1320206"
15,70006487,"rs77584996"
15,70115576,"rs2047656"
15,70154658,"rs2004851"
15,70165392,"rs745637"
15,70171490,"rs2937277"
15,70234150,"rs28379892"
15,70242100,"rs11072152"
15,70467699,"rs11072181"
15,70485558,"rs66994417"
15,70515408,"rs8039225"
15,70516209,"rs193027404"
15,70790745,"rs72757931"
15,70883966,"rs75556042"
15,71210300,"rs8027660"
15,71227938,"rs2048792"
15,71336030,"rs10851839"
15,71338686,"rs11637373"
15,71345508,"rs2028467"
15,71409320,"rs4537971"
15,71412473,"rs11629522"
15,71553127,"rs8023507"
15,71579414,"rs34865359"
15,71615631,"rs72740657"
15,71639760,"rs3454"
15,71656669,"rs59336637"
15,71712927,"rs868010"
15,71718299,"rs17799395"
15,71727234,"rs12916372"
15,71796557,"rs149583894"
15,71949515,"rs1481860"
15,72324140,"rs34712148"
15,72338347,"rs188076641"
15,72702626,"rs8033580"
15,72734108,"rs62017593"
15,72786911,"rs17827419"
15,72796141,"rs11072389"
15,73051234,"rs141982291"
15,73070417,"rs4777583"
15,73189660,"rs3985588"
15,73264810,"rs12901272"
15,73411519,"rs28651396"
15,73425215,"rs74542565"
15,73558915,"rs4470111"
15,73649883,"rs67776653"
15,73776038,"rs7169087"
15,73797391,"rs4886616"
15,73861534,"rs7178188"
15,73872786,"rs4886717"
15,73892936,"rs72745342"
15,74030859,"rs12901885"
15,74053443,"rs201796177"
15,74071358,"rs199674700"
15,74177954,"rs11639090"
15,74259689,"rs351157"
15,74274285,"rs74931284"
15,74278649,"rs56402620"
15,74318840,"rs751528"
15,74497841,"rs10851872"
15,74525206,"rs71411082"
15,74604599,"rs77102700"
15,74760569,"rs11072504"
15,74787132,"rs34933034"
15,74804101,"rs1378938"
15,74814969,"rs12441505"
15,74821980,"rs11636952"
15,74862437,"rs6495124"
15,74865240,"rs4643278"
15,75018694,"rs2289583"
15,75029968,"rs5020842"
15,75077890,"rs8036197"
15,75123620,"rs2029519"
15,75169713,"rs1117062"
15,75301868,"rs8038431"
15,75310179,"rs4886684"
15,75358680,"rs149997575"
15,75430983,"rs11072547"
15,75679334,"rs8034760"
15,75760826,"rs35147271"
15,75785680,"rs2593292"
15,75812136,"rs11632533"
15,75815388,"rs1829130"
15,75928331,"rs11072563"
15,76130507,"rs2959867"
15,76181875,"rs2456054"
15,76224706,"rs3784449"
15,76297525,"rs55910716"
15,76371164,"rs11856717"
15,76453178,"rs62028421"
15,76470644,"rs11635463"
15,76507742,"rs67920045"
15,76554786,"rs34362053"
15,76585027,"rs74024154"
15,76735846,"rs112134085"
15,77077875,"rs139023523"
15,77090868,"rs11856538"
15,77395339,"rs35490414"
15,77463207,"rs17471480"
15,77467553,"rs3784788"
15,77476942,"rs62007338"
15,77535736,"rs112597175"
15,77578771,"rs2682918"
